first_name,last_name,price,price greater than 100
Paula,Williams,190.6605351,True
James,Clark,117.5715047,True
Christopher,Robinson,14.26584056,False
William,Carr,85.40738917,False
Todd,Dunlap,38.32006005,False
Kimberly,Morales,206.4438618,True
Jesse Welch DDS,,267.5034898,True
Laura,Leblanc,205.9617908,True
Susan,Parker,7.389760853,False
Laurie,Harris,229.6976024,True
Natalie,Lawrence,86.76833663,False
Kara,Hanson,275.4377145,True
Joseph,Walker,135.4741342,True
Gregory,Davis,155.6667394,True
Paul,Erickson,192.4996457,True
Preston,Holmes,36.86205402,False
Joy,Buck,40.94451902,False
Brian,Sherman,279.4530254,True
Brandon,Davis,17.82461557,False
Patricia,Hamilton,63.2328385,False
Shawn,Garcia,227.491116,True
William,Stone,48.99103482,False
Brian,Cunningham,294.7646142,True
Shawn,Norman,113.8520429,True
Evan,Ibarra,32.32820193,False
Logan,Porter,157.574472,True
Kerry,Gibson,216.9486908,True
Christine,Parsons,232.117075,True
Erica,Chung,204.1409177,True
Alan,Collins,29.58632408,False
John,Robinson,60.37353075,False
Monique,Santos,82.08256587,False
Nicole,Mason,190.2387349,True
Michael,Knight,238.7576833,True
John,Bishop,18.29168554,False
Christopher,Odom,282.9931871,True
Michael,Walker,149.8428493,True
Crystal,Wall,187.5868027,True
Christian,Ramirez,258.4106206,True
Kevin,Rowland,185.6410425,True
Candice,Mcintosh,266.2706673,True
Leslie,Hoffman,282.0595113,True
James,Johnson,263.3739193,True
Jennifer,Shepherd,183.9723914,True
Susan,Tucker,187.4994162,True
Michele,Harvey,271.0984188,True
Teresa,Collins,186.971541,True
Jonathan,Leblanc,128.2066648,True
Stephanie,Morgan,209.8417398,True
Michael,Duran,67.48301306,False
Daniel,Cannon,193.3728586,True
Kayla,Butler,157.4052214,True
Jimmy,Harrell,162.6953645,True
Jeffery,Fuentes,32.984417,False
Lucas,Rivera,280.9708055,True
Mark,Le,197.9575702,True
Taylor,Myers,92.37292177,False
Robert,Berger,41.58251872,False
Victor,White,71.28349376,False
Caroline,Powell,59.57791041,False
Erica,Austin,225.3624114,True
Douglas,Henry,260.1867786,True
Monica,Miller,45.66425505,False
Kimberly,Martin,42.84980233,False
Felicia,Larson,184.2056338,True
Cassandra,Frazier,19.26672707,False
Heather,Phelps,119.0145624,True
John,Hart,181.2802443,True
Meredith,Moore,84.42598279,False
Isabel,Pratt,24.78342559,False
Misty,Martin,269.9902036,True
Jessica,Richards,64.72664573,False
Margaret,Campbell,174.2986324,True
Michael,Frazier,47.5799292,False
Michael,Sharp,115.6658502,True
Cindy,Pena,152.2234362,True
Jacob,Dominguez,153.4779672,True
Cody,Scott,66.56588387,False
Nicole,Coffey,118.1952751,True
Crystal,Snyder,155.4661092,True
Matthew,Love,285.0975409,True
Marcus,Ortega,188.1094588,True
Jason,Jackson,99.20589923,False
Daniel,Ramos,58.31985367,False
Raymond,Wilson,200.3855625,True
Lindsey,Garcia,170.9951265,True
Donna,Orr,40.46338096,False
Wendy,Horn,5.929938406,False
Mario,Mclaughlin,90.33380664,False
Benjamin,Barron,20.67124478,False
Mark,Moss,33.79532722,False
Travis,Garza,82.87258331,False
George,Lopez,0.942247688,False
Gabriel,Barnes,69.59826205,False
Daniel,Johnson,214.52403,True
Mitchell,Davis,158.7827112,True
Mark,White,56.21176867,False
Michael,Foster,115.2422325,True
Pamela,Solis,66.64708198,False
Maxwell,Frost,0.006023502,False
Chad,Jones,67.87794806,False
Don,Mcdaniel,228.5918739,True
Lisa,Morrison,73.99054689,False
Jeffrey,Clark,239.4386554,True
Melissa,Santiago,128.2616391,True
Jason,Adams,21.57128968,False
Mrs. Wendy Myers,,263.6809245,True
Norman,Wade,99.62709317,False
Roberto,Brown,215.0393467,True
Casey,Wright,280.2032307,True
Juan,Rivera,91.13816713,False
Terry,Gallegos,268.5844733,True
Timothy,Jones,153.2228831,True
Sarah,Crawford,230.5178921,True
Christopher,Hammond,263.0958332,True
Ashley,Cantu,285.4035791,True
Mathew,Harris,46.60501825,False
David,Williams,193.4019531,True
Catherine,Novak,184.8954159,True
Jonathan,Cobb,42.21066367,False
Elizabeth,Alexander,98.44514553,False
Michelle,Fisher,77.16597054,False
David,Griffith,180.0253758,True
Suzanne,Murray,178.4727015,True
Antonio,Beasley,28.09527269,False
Terry,Hobbs,216.5892977,True
Kathleen,Chan,211.1899937,True
Audrey,Adkins,285.6616197,True
Jonathan,Patel,148.8803996,True
Micheal,Baker,134.5542406,True
Brandon,Stein,164.6600325,True
Annette,Douglas,10.02846956,False
Jeffery,Webb,269.1493543,True
Michael,Miller,200.0992596,True
Cassandra,Mcintyre,127.0227848,True
Brittany,Allen,215.7370745,True
Erin,Robinson,79.41903827,False
Anthony,Sims,77.62412955,False
Craig,Jones,51.50213971,False
Annette,Peterson,228.6450015,True
Victor,Reed,45.41500465,False
Nathan,Love,84.66811649,False
William,Chavez,17.55060564,False
Patrick,Kennedy,203.3891368,True
Andrea,Jones,246.2089544,True
Michele,Mathews,59.39395122,False
Yolanda,Romero,155.2585808,True
Abigail,Beck,26.82615918,False
Christopher,Hughes,261.934458,True
Kristina,Gutierrez,293.9955524,True
Cristina,Cervantes,145.7719613,True
Victor,Johnson,32.81941552,False
Lauren,Page,111.9234731,True
Charles,Orozco,65.25318711,False
Andrea,Bowen,30.27521428,False
Caleb,Smith,213.5434658,True
Christine,Bradford,291.8448556,True
Pamela,Lee,128.3788861,True
Ronald,Steele,287.8604109,True
Tami,Lynch,123.3850543,True
Thomas,Glenn,124.1799535,True
Melinda,Aguilar,267.4989809,True
Martin,Harris,1.752357195,False
Karen,Hunter,139.0751757,True
Donald,Leon,66.84670418,False
Frances,Lewis,5.522938102,False
Cesar,Jackson,182.3282967,True
Carla,Green,69.4092923,False
Angela,Le,167.3410828,True
Maria,Bryant,66.38307671,False
David,Cisneros,67.6363251,False
Amanda Henderson DVM,,6.139394348,False
Anthony,Choi,299.6261389,True
Ricardo,Barnes,68.20083729,False
Ashley,Davis,125.0057838,True
Patricia,Maxwell,254.0100376,True
Michael,Miller,52.69843399,False
Carla,Carter,191.6978083,True
Rachael,Oliver,268.245856,True
Donald,Gardner,70.51295454,False
Brad,Garcia,227.6456093,True
Megan,Smith,5.820828256,False
Anthony,Torres,214.6144194,True
Karen,Smith,201.4517221,True
Teresa,Robinson,68.36915651,False
Gregory,Morris,58.53092312,False
Lisa,Holmes,17.99530629,False
Lisa,Navarro,97.51500773,False
Sabrina,Michael,243.4277732,True
Susan,Matthews,200.4123061,True
John,Kim,51.5370261,False
Sara,Sutton,189.5221667,True
Jeremy,Glover,278.9105668,True
William,Carter,23.2168065,False
Krystal,Cortez,56.11154916,False
Spencer,Mccarthy,279.59954,True
Troy,Gardner,104.5532918,True
Peter,Flores,74.41065758,False
Angela,Shelton,146.4098961,True
John,Burgess,108.6373043,True
Aaron,Cook,184.4642876,True
Lisa,Dennis,211.3784263,True
Brenda,Navarro,298.8288141,True
Kayla,Hall,9.281220883,False
Katelyn,Conner,40.76078965,False
Alexandra,Bell,143.3930959,True
Ann,Wilson,225.5158007,True
Colleen,Snow,263.6734719,True
Mrs. Lisa Pham,,189.8902208,True
Scott,Taylor,247.3829686,True
Donald,Wood,210.8807336,True
Dawn,Salas,143.5431985,True
Aimee,Wilson,130.9109037,True
Dana,Reyes,163.0410422,True
Zoe,Robinson,154.7020471,True
Bradley,Ryan,5.450063924,False
Katherine,Hopkins,82.65015724,False
Brandon,Cervantes,288.2269863,True
Lisa,French,178.2685547,True
Justin,Johnson,29.62228179,False
Amanda,Johns,126.1294179,True
Ryan,Shea,97.27702498,False
Kyle,Hart,189.1208858,True
Kari,Jones,155.7406302,True
Matthew,White,264.0155109,True
Leah,King,26.05865282,False
Katherine,Bowers,102.6925911,True
Emily,Gonzalez,115.5333546,True
Dylan,Williamson,192.1510027,True
Matthew,Jordan,231.3469853,True
Corey,Williams,282.7309243,True
Deanna,Braun,99.44804527,False
Thomas,Harrell,184.4071906,True
Ronald,Schmidt,88.63393734,False
Thomas,Johnson,113.6281602,True
Angela,Lopez,6.367848541,False
Tina Moore DDS,,25.28908649,False
Ashley,Scott,30.48874849,False
Michelle,Higgins,142.4860124,True
Cynthia,Buck,280.1626254,True
Sandra,Baker,169.9576392,True
Amanda,Rivers,45.07753957,False
Amy,Cameron,240.8597059,True
John,Wood,172.4028299,True
Robert,Gonzalez,116.3387688,True
Kevin,White,122.7698804,True
Douglas,Martinez,68.86292703,False
Cynthia,Wright,212.2051744,True
Mike,Burton,156.6284971,True
Kelly,Suarez,103.3521319,True
Carla,Anderson,176.7812897,True
Crystal,Ewing,76.54600803,False
Rebekah,Brown,248.6881708,True
David,Love,214.9826231,True
Katie,Beltran,58.33327125,False
Charles,Collins,82.98169237,False
Timothy,Long,57.81080932,False
Kyle,Castro,257.8598271,True
Charles,Atkinson,201.2519498,True
Gregg,Robles,243.9415433,True
Joseph,Dodson,231.7140953,True
Richard,Morris,205.6853551,True
Joshua,Jones,51.99516227,False
Kathryn,Ray,297.680077,True
David,Barber,265.7787889,True
Ashley,Montgomery,91.98527468,False
Erin,Torres,162.2600567,True
Theodore,Perry,54.28283978,False
Christopher,Dixon,151.5542565,True
Michael,Lee,222.5983255,True
Brittany,Brandt,48.31482285,False
Rebecca,Pena,40.5042865,False
Harold,Harris,30.28051132,False
Alan,Smith,136.7173873,True
Lynn,Petersen,119.288704,True
Alex,Williams,125.2351462,True
Mrs. Maria Johnson,,140.6180002,True
Teresa,Ramirez,68.89411817,False
Jessica,Williams,211.2927337,True
Eric,Stokes,141.4352496,True
Sarah,Young,165.8898062,True
Nicholas,Hinton,175.5324232,True
David,Merritt,22.80591247,False
Brandy,Murray,118.5845901,True
Melissa,Lewis,263.6012569,True
Adam,Johnson,229.0701726,True
Austin,Roberts,40.1212007,False
Ashley,Smith,115.872854,True
Kimberly,Wheeler,286.1048132,True
Sherry,Coffey,136.3706913,True
Gabriel,Luna,218.2138474,True
Pedro,Warren,264.3412226,True
Shannon,Hill,105.9989784,True
Sydney,Michael,207.9367705,True
Michael,Jordan,29.86397986,False
Douglas,Taylor,131.1591051,True
John,French,76.02496714,False
Thomas,Mueller,172.5074853,True
Gina,George,297.4892429,True
Terri,Solis,198.9565116,True
Pamela,Brown,157.6790093,True
Stacy,Hunter,1.245616373,False
Tracy,Potter,200.4398125,True
Melissa,Clark,169.3693556,True
Melanie,Wood,220.5903602,True
Alexander,Cook,50.63488972,False
Susan,Mitchell,23.27699619,False
Lisa,Johnson,185.2114604,True
Paul,Bender,194.7100905,True
Jennifer,Chase,131.0536279,True
Jennifer,Bridges,115.2349524,True
George,Mejia,272.4807622,True
Amanda,Baker,19.97575403,False
Chad,Lowery,298.9512803,True
Jordan,Barnes,274.3749866,True
Dawn,Williams,170.5174558,True
Patrick,Bryant,41.91691624,False
Erin,Montes,58.17898989,False
Jerry,Torres,73.79346394,False
Terry,Bell,139.347076,True
Walter,Heath,131.364057,True
Paul,Valenzuela,155.3213236,True
Leslie,Potter,224.4556811,True
Robin,French,213.5922722,True
Catherine,Garcia,229.7484109,True
Todd,Nicholson,109.7546872,True
Courtney,Allen,223.172591,True
Dominique,Brandt,269.0156148,True
Leslie,Bates,88.37541932,False
Kathleen,Hood,123.2716562,True
Jacob,Williams,13.87386866,False
Mary,Mcintosh,164.9985798,True
Christine,Franco,145.3713441,True
Zachary,Hartman,293.8194973,True
Angela,Brown,180.6236926,True
David,Drake,190.8301029,True
Sarah,Roberts,155.4786639,True
Victoria,Harmon,177.2915327,True
Lisa,Whitehead,73.77932541,False
Chad,Barton,261.4782044,True
Michael,Mitchell,0.776393292,False
Robert,Randall,29.10321786,False
Bradley,Martin,267.5114108,True
Joshua,Burton,198.0253385,True
Monica,Simpson,85.30746482,False
Rebecca,Cummings,172.9983509,True
Jennifer,Roman,179.4036754,True
Rebecca,Allen,283.0553776,True
Samantha,Scott,82.19310325,False
Donna,Villegas,206.4702019,True
Christopher,Garcia,11.89135836,False
Nathan,Rice,286.493476,True
Robert,Calhoun,249.4868453,True
Rachel,Rodgers,216.0408353,True
Richard,Nelson,240.7594341,True
Christopher,Roberts,245.3514521,True
Morgan,Rodriguez,32.27670638,False
Zachary,Randolph,225.7887555,True
Eric,Contreras,288.3745891,True
Kristi,Rhodes,119.3859289,True
Kristina,Frey,80.25651015,False
Sherry,Nixon,287.3655167,True
Natasha,Davidson,246.8218988,True
William,Miller,269.679928,True
Christopher,Sellers,94.86648822,False
Michael,Graham,48.7610982,False
Margaret Johns MD,,161.6038394,True
Jody,Salinas,180.1989761,True
Zachary,Elliott,159.6862194,True
Jeremy,Peters,110.9582328,True
Brian,Diaz,30.15574115,False
Elizabeth,Gallegos,31.9080664,False
Brian,Gibson,75.94251268,False
Cathy,Baker,147.1006139,True
Lisa Smith DVM,,236.5908451,True
Mitchell,Campbell,180.9556864,True
Ryan,Powers,216.6528185,True
Andrea,Moore,38.16221484,False
Zachary,Wilson,276.3569897,True
Ryan,French,62.5865192,False
Wesley,Russell,278.6145834,True
Gary,Lopez,46.32122583,False
Matthew,Baker,137.388376,True
Ronnie,Chavez,184.4054399,True
Travis,Mercer,112.4718597,True
Lee,Yang,255.9833911,True
Felicia,King,57.69285928,False
Catherine,Smith,140.357616,True
Ronald,Villegas,224.9293361,True
Sarah,Dennis,244.4096272,True
Crystal,Blair,242.319202,True
Robert,Lynch,115.5117245,True
Emily,Tucker,51.35281128,False
Darrell,Holloway,217.8399207,True
Ashley,Kent,82.97497851,False
Stephanie,Peterson,185.2136091,True
Keith,Lopez,185.5249,True
Sydney,Harris,40.63858373,False
Sarah,Alexander,69.9170082,False
Stephanie,Scott,21.33834022,False
John,Armstrong,31.11673603,False
Miguel,Gibbs,65.99821493,False
Amber,Hudson,236.807284,True
Kimberly,Burgess,65.40108642,False
Steve,Holloway,231.4019805,True
Clayton,Santana,260.9855337,True
Christopher,Henson,210.3469533,True
Steven,Barnes,28.35577086,False
Nicole,Ray,282.6651827,True
Regina,Lee,152.2753185,True
Taylor,Foster,77.92214881,False
Natasha,Ali,244.8883729,True
Nicole,Lawson,93.91949481,False
Diana,Hood,239.9439808,True
Pamela,Allison,247.7775261,True
Bradley,Evans,174.7647044,True
Darius,Lindsey,11.404432,False
Carolyn,Miller,10.19107213,False
Amanda,Ramos,29.46384147,False
Michael,Ramirez,102.7129163,True
Robert,Moore,147.9886361,True
Toni,Baker,263.9045078,True
Mrs. Miranda Terry,,123.1922823,True
Jenna,Richardson,218.69238,True
Danielle,Buchanan,12.44346621,False
Rebecca,Allen,76.27399989,False
Haley,Sanchez,230.6731978,True
Jennifer,Burns,86.31865685,False
Melissa,Smith,107.0938677,True
Kevin,Brady,288.6177533,True
David Stanley DDS,,57.61368388,False
Sarah,Perez,262.0976711,True
Ellen,Roberts,165.6137192,True
Daniel,Jackson,30.26122058,False
Mary,Fisher,298.7662435,True
Timothy,Cooper,42.23994953,False
Sean,Hernandez,8.030737072,False
Veronica,Adams,29.8324349,False
Perry Moody DDS,,37.18493448,False
Colin,Dunlap,65.74855448,False
Jason,Cooley,132.7809287,True
Jennifer Harmon MD,,132.3505912,True
Raymond,Hernandez,265.2601917,True
Teresa,Johnson,134.3897391,True
Matthew,Davis,185.6319592,True
James,Herrera,185.6981003,True
Andre,Bennett,6.034738351,False
Jeff,Graham,130.5617949,True
Victor,Ramirez,25.78686897,False
James,Ryan,180.4020723,True
Jose,Aguilar,21.74317987,False
Timothy Green II,,82.78643341,False
Thomas,Jones,254.2524739,True
James,Robinson,26.11202779,False
Krista,Russo,288.900487,True
Timothy,Haas,262.5959754,True
Charles,Stanley,88.00575553,False
Susan,Decker,265.6109806,True
Adam,Hanson,230.7089714,True
Terry,Lynn,164.6880301,True
Eileen,Bishop,201.6260784,True
Dwayne,Spencer,80.71472691,False
Lori,Mullins,77.27596366,False
Kaitlyn,Lucas,155.7872997,True
Patricia,Allen,290.8798184,True
Kyle,Hamilton,155.2623932,True
Jill,Lane,140.3699805,True
Lauren,Boone,141.2986263,True
Jonathan,Love,262.7911943,True
Lisa,Smith,82.40139711,False
Dawn,Burnett,183.0666754,True
Nathan,Beck,99.50296151,False
Patricia,Gonzalez,230.2715343,True
Sheila,Watkins,262.2190383,True
Leon,Sharp,153.3704197,True
James,Jones,28.33170057,False
Richard,May,291.9126191,True
Martin,Terry,63.13713822,False
Jordan,Singleton,151.0014632,True
Sabrina,Bond,57.70643102,False
Erica,Weaver,182.9458108,True
Bethany,Rodriguez,55.9226383,False
Michael,Bishop,66.98717931,False
John,Morrison,235.3368749,True
Emily,Robbins,271.5342031,True
Jennifer,Tate,28.15859717,False
Stephanie,Miller,224.1368269,True
Kari,Jones,135.4549426,True
Steven,White,42.01380472,False
Marissa,Medina,242.0194492,True
Micheal Oconnor MD,,145.9211293,True
Ashley,Gray,76.4537488,False
Jessica,Vargas,5.869157416,False
Katie,Larson,179.2680497,True
Jenny,Reyes,139.759219,True
Thomas,Burns,220.9181608,True
Emily,Schroeder,29.27311318,False
Richard,Todd,84.81435104,False
Isaac,Roach,163.9584852,True
Paul,Smith,108.5274909,True
Erik,Morris,203.6333152,True
Kelsey,Morrow,58.04051332,False
Annette,Jordan,279.7477757,True
Helen,Obrien,285.1529004,True
Vanessa,Bush,187.2430362,True
Daniel,Moore,112.3867858,True
Katherine,Richmond,103.0069034,True
Ashlee,Williams,267.9744368,True
Patricia,Banks,14.9815607,False
Kristen,Brooks,8.646153934,False
Emily,Gonzalez,299.8494713,True
James,Lam,174.1483952,True
Bryan,Reynolds,89.4551695,False
Jesse,Hill,120.5118518,True
Brandy,Adams,169.008938,True
Glenn,Cowan,0.599498051,False
Gregory,Ramos,286.6784338,True
Stefanie,Carson,286.6816377,True
Kaitlin,Holland,19.87752366,False
Rebecca,Mitchell,191.020344,True
Alexander,Walsh,41.71646312,False
Christopher,Gomez,134.9964732,True
Amy,Ramsey,17.874826,False
Frank,Anthony,235.9914924,True
Lori,Peters,191.7636538,True
Sheila,Armstrong,149.8830422,True
Arthur,Chan,104.4335124,True
Debra,Sanchez,297.0212688,True
Brett,Murphy,43.27833999,False
Christopher,Walls,211.6651983,True
Sandra,Bowman,96.03417164,False
Anna,Gonzalez,11.48859482,False
Amy,Collier,69.217917,False
Anthony,Jones,298.6007539,True
Kristin,Brown,20.19448209,False
Edward,Ruiz,187.5647865,True
Margaret,Bolton,174.5153249,True
David,Olson,147.0401305,True
Connor,Reynolds,265.2789338,True
Bradley,Santana,227.6997801,True
Sheila,Newton,168.5554334,True
Teresa,Shah,101.6239193,True
Dana,Callahan,50.52947048,False
Mitchell,Smith,241.323231,True
Stephanie,Watts,170.8624816,True
Brent,Hayden,233.1669139,True
Joseph,Hill,35.91581475,False
David,Roberts,11.85830697,False
Mark,Ramirez,13.1105752,False
Maria,Gonzalez,260.9153554,True
Jessica,Lewis,77.7159283,False
Ashley,Campbell,23.37817528,False
Thomas,Terrell,142.9623047,True
Catherine,Williams,201.161579,True
Kelly,Snyder,145.0720916,True
Ronald,Scott,129.8596803,True
Randall,Hill,52.35347544,False
Daniel,Raymond,181.9187609,True
Nicholas,Williams,150.4503842,True
Patrick,Roth,209.0529579,True
April,Madden,76.33322232,False
Jessica,Harris,24.09035617,False
Jared,Haney,118.0875678,True
Jamie,Harding,118.5125307,True
Randall,Hall,259.9977721,True
Luis,Hart,123.2748737,True
Wendy,Grimes,281.9905561,True
Sarah,Duran,21.03394651,False
Alexandra,Harris,9.059357757,False
Carol,Rose,127.7563365,True
Rachel,Walker,187.7617488,True
Caitlin,Franklin,263.5037463,True
Michael,Ramos,92.19530949,False
Charles,Palmer,2.627781407,False
Penny,Richards,255.4442721,True
Adam,Clark,89.16596865,False
James,Turner,223.3339258,True
Brandon,Nguyen,102.3886839,True
Alexander,Bryan,30.91178884,False
Sharon,Gross,281.4170425,True
Benjamin,Bonilla,110.8501643,True
Paula,Woodward,236.6853816,True
Karen,Carr,296.6228455,True
Megan,Bell,255.9803006,True
Ashley,Vance,32.46510198,False
William,Fernandez,190.367423,True
Amy,Davis,129.7665878,True
Christopher,Garcia,151.1443314,True
Brian,Houston,113.4423623,True
George,Compton,44.00326281,False
Noah,Gilmore,151.8729928,True
Jeff,Gonzalez,247.0727957,True
Jennifer,Nguyen,274.371899,True
Eric,Hernandez,196.4261878,True
Jonathan,Hill,78.97923659,False
Kayla,Porter,149.9248442,True
Melissa,Davenport,143.690402,True
Diane,Martin,82.78471873,False
Kendra,Mckinney,153.3320407,True
Sarah,Perez,282.8912648,True
Stephanie,Delgado,258.3992223,True
Randy,Williams,81.28386961,False
Amy,Carroll,71.3472375,False
Yolanda,Lee,170.6483859,True
Nicole,Moore,191.8882257,True
Elizabeth,Davis,255.3948678,True
Sarah,Johnson,243.4794231,True
Jared,Walker,115.31378,True
Miranda,Hardin,162.9481205,True
Courtney,Hurst,39.86172345,False
Brooke,Cook,180.3757566,True
Brenda,Jackson,112.5014744,True
Paul,Thomas,123.6546875,True
Jennifer,Acevedo,40.3540795,False
Sarah,Mason,253.8629646,True
Christopher,Alexander,26.18282609,False
Wanda,Douglas,102.9922626,True
Beth,Carter,83.98169128,False
Jennifer,Walker,170.0301242,True
Rachel,Jones,231.3332955,True
Wanda,Miller,137.274944,True
Derek,Garner,200.6690595,True
Christina,Allen,172.7675788,True
Karen,Warner,146.7479359,True
Alisha,Henderson,258.3883839,True
Gregory,Perkins,38.17957663,False
Ryan,Thompson,191.9675092,True
James,Caldwell,245.4447437,True
Robert,Gregory,211.5653631,True
Tom,Bell,223.245748,True
David,Farmer,167.9756509,True
Melanie,Smith,33.41901265,False
Michael,Ryan,41.90111282,False
Monica Atkins DVM,,50.12989235,False
Timothy,Phillips,60.63177629,False
Brent,Maddox,174.7894413,True
Micheal,Price,99.40916648,False
Kimberly,Fox,75.29031179,False
Briana,Sanchez,191.3637927,True
Justin,Roth,63.26537976,False
Michael,Perez,48.76077328,False
Edward,Manning,158.9234209,True
Lauren,Scott,115.9221252,True
Kevin,Vargas,167.4878662,True
Patrick,Snyder,135.0453943,True
Connor,Navarro,93.74528605,False
Robert,Wilcox,138.780924,True
Lauren,Evans,156.5033762,True
Christopher,Garza,288.7422467,True
Thomas,Pena,16.62662679,False
Kelly,Young,296.0984744,True
Erin,Vance,105.2330032,True
Catherine,Nguyen,32.31777016,False
Jeremy,Wong,124.4458699,True
Robert,Fitzgerald,46.92950136,False
Elizabeth,Jennings,29.46426982,False
James,Cobb,71.52647558,False
Lori,Mcbride,10.23351352,False
Daniel,Hobbs,70.98225058,False
William,Moses,30.74661667,False
Michael,Francis,32.28598424,False
Kevin,Chapman,134.061487,True
Mark,Allen,177.349129,True
Lauren,Fisher,101.353741,True
Matthew,Wilkinson,233.2713066,True
Chad,Hanson,276.8335688,True
Cynthia,Atkins,111.312648,True
Jodi Meyer DDS,,219.0542366,True
John Dixon Jr.,,168.0884898,True
Wanda,Dunn,129.7399417,True
Sarah,Chang,172.0045886,True
Matthew,Lee,107.3259428,True
Nichole,Ellis,77.70976176,False
Derek,Adams,153.9316382,True
Mrs. Sara Tran,,180.1610515,True
Gary,Jones,263.6305882,True
Julie,Robbins,180.9502903,True
Mark,King,281.226683,True
Mark,Sharp,127.8966888,True
Bianca,Jones,86.71330828,False
Melanie,Johnson,248.8382773,True
Carly,Young,134.5651897,True
Elizabeth,Martin,148.6698077,True
Nicole,Rogers,82.95469821,False
Mary,Jackson,119.6187558,True
Renee,Carney,65.33904499,False
Gregory,Wheeler,168.6421913,True
Thomas,Vargas,199.7015259,True
Justin,Mcguire,160.6161769,True
Shawn,Hamilton,81.28868068,False
Robert,Mercer,123.5275035,True
Sean,Gonzalez,141.2344653,True
Steven,Powell,7.945673813,False
Alexander,Jones,264.995856,True
Jeff,Smith,6.12140005,False
Alison,Morris,23.83451483,False
Douglas,Kemp,138.1517055,True
April,Martinez,283.1555515,True
Allison,Alvarez,227.2866331,True
Cheyenne,Richards,270.5970023,True
Meghan,Lynch,75.6325927,False
David,Gomez,30.73722001,False
Adam,Lee,266.0506834,True
Michael,Parsons,270.2354087,True
Stephen,Bennett,163.5792146,True
Jose,Lyons,96.12639818,False
Samantha,Cantrell,175.7545202,True
Glenda,Carlson,32.76261139,False
Glenn,Thornton,78.20738876,False
Tanya,Ward,50.83125368,False
Matthew,Wright,131.8286787,True
Doris,Jackson,137.7995619,True
Jose,Clark,261.062353,True
Amber,Cabrera,142.0125422,True
Travis,Valdez,57.5389366,False
Deborah,Smith,117.1826793,True
Carmen,Murillo,135.9012344,True
Justin,Long,296.3328396,True
Meghan,Clark,203.1394597,True
Diane Hall DDS,,153.1597541,True
Thomas,Barnett,274.2180919,True
Cathy,Hall,118.6398903,True
Robert,Keith,216.7924806,True
Claudia,Lawson,79.90562522,False
Gabriel,Hall,21.22090616,False
Chelsea,Cunningham,156.0483089,True
Anthony,Jackson,9.029249741,False
Deanna,Taylor,130.8159347,True
Teresa,Miller,48.06894839,False
Joseph,Oconnor,90.56989023,False
Michael,Simmons,246.6452741,True
Kimberly,Martinez,269.7800069,True
Lori,Serrano,139.6916121,True
Richard,Wilkins,87.76455915,False
Rhonda,Mills,155.0753087,True
Jessica,Robinson,242.9194094,True
Anita,Velez,90.80704331,False
Brittany,Bauer,150.847608,True
James,Hernandez,199.8448181,True
James,Bishop,110.2536015,True
Joseph,Chase,239.2186448,True
Lisa,Flores,256.0596954,True
Matthew,Hayes,293.0747004,True
Michelle,Norton,217.4378183,True
Alyssa,Phillips,270.0372546,True
Heather,Mendoza,281.8209247,True
Lisa,Quinn,5.820093319,False
Joe,Le,146.4288046,True
Heather,Valenzuela,45.09060062,False
Christine Herman MD,,101.1666687,True
Luke,Saunders,245.3573393,True
Lisa,Bailey,155.4871918,True
Ryan,Kelly,172.5605435,True
Julie,White,48.52261349,False
Travis,Bowman,31.52316101,False
Kelsey,Mccann,171.0049096,True
Elizabeth,Brewer,159.7550694,True
Deborah,Valencia,140.1469565,True
Joseph,Barry,66.72941941,False
James,Holmes,208.5365427,True
Samantha,Stephenson,214.7712873,True
Michelle,Holt,162.3118935,True
Rachael Gardner DDS,,133.7689666,True
Emily,Goodman,104.2020989,True
April,Allen,212.7030844,True
Omar,Nelson,142.1237487,True
Deborah,Cherry,122.8714103,True
Shane,Ford,128.2253422,True
Allison,Moore,287.0397494,True
Chad,Mendoza,128.7230831,True
Adam,Reyes,210.660893,True
Donna,Olson,237.3154639,True
Robert,Wilkerson,18.44882541,False
Michael,Mack,44.310175,False
Matthew,Woodward,230.3623855,True
Hannah,Sparks,75.75588754,False
Rebecca,Guzman,266.1974194,True
Chad,Gonzalez,21.71014184,False
Gina,Lawson,209.6483845,True
Erin,Dawson,109.5227016,True
John,Hunter,147.0547345,True
Dwayne,Nguyen,44.0068408,False
Nicole,Floyd,37.11677495,False
Gina,Morton,8.316165245,False
David Blair MD,,146.4314388,True
Mark,Mccarty,92.92142229,False
Alicia,Fleming,167.1786107,True
Tara,Brennan,74.42711352,False
Sherry,Perez,67.13586315,False
Michael,Cervantes,50.97141938,False
Tyler,Faulkner,201.4060949,True
Andrew,Martinez,171.875415,True
James,Young,288.0396797,True
Joanna,Stanley,131.1020174,True
Christina,Mosley,174.5518188,True
Paul French III,,161.7104109,True
Michael,Lee,279.106942,True
Benjamin Lewis MD,,296.8118486,True
Melanie,Acosta,273.3364583,True
Ian,Riley,212.3977786,True
Jennifer,Gay,248.8920142,True
Andrew,Herring,11.73839127,False
Lauren,Green,129.6571971,True
Dawn,Duffy,54.28240155,False
Timothy,Ho,229.0065048,True
Ashley,Mendez,112.3633537,True
James,Bond,213.8404014,True
Cody,Horn,280.4287316,True
Emily,Bass,2.267674839,False
Julia,Boyd,54.69341531,False
Anna,Lee,206.5289609,True
